Certificate No;File Number;File Name;Picture Type;Comment;User Create;Date of Creation;Time of Creation;User Delete;Date of Delete;Time of Delete;Deleted
77.01.12.915.о.029800.05.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.029800.05.09_1.jpg;0;;TSAHAROVA;2009-05-22 00:00:00.000;1754-01-01 10:17:07.603;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.029800.05.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.029800.05.09_2.jpg;0;;TSAHAROVA;2009-05-22 00:00:00.000;1754-01-01 10:17:10.790;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.029801.05.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.029801.05.09_1.jpg;0;;TSAHAROVA;2009-05-22 00:00:00.000;1754-01-01 10:17:49.620;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.029801.05.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.029801.05.09_2.jpg;0;;TSAHAROVA;2009-05-22 00:00:00.000;1754-01-01 10:17:52.967;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.030263.05.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.030263.05.09_1.jpg;0;;TSAHAROVA;2009-06-03 00:00:00.000;1754-01-01 16:41:46.287;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.030263.05.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.030263.05.09_2.jpg;0;;TSAHAROVA;2009-06-03 00:00:00.000;1754-01-01 16:41:50.710;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.031399.05.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.031399.05.09_1.jpg;0;;TSAHAROVA;2009-05-28 00:00:00.000;1754-01-01 12:01:57.263;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.031399.05.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.031399.05.09_2.jpg;0;;TSAHAROVA;2009-05-28 00:00:00.000;1754-01-01 12:02:00.937;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.031403.05.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.031403.05.09_1.jpg;0;;TSAHAROVA;2009-05-28 00:00:00.000;1754-01-01 12:02:28.767;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.031403.05.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.031403.05.09_2.jpg;0;;TSAHAROVA;2009-05-28 00:00:00.000;1754-01-01 12:02:31.813;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.031408.05.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.031408.05.09_1.jpg;0;;TSAHAROVA;2009-06-04 00:00:00.000;1754-01-01 11:47:57.367;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.031408.05.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.031408.05.09_2.jpg;0;;TSAHAROVA;2009-06-04 00:00:00.000;1754-01-01 11:48:00.303;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.031410.05.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.031410.05.09_1.jpg;0;;TSAHAROVA;2009-05-28 00:00:00.000;1754-01-01 12:02:52.627;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.031410.05.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.031410.05.09_2.jpg;0;;TSAHAROVA;2009-05-28 00:00:00.000;1754-01-01 12:02:55.797;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.031411.05.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.031411.05.09_1.jpg;0;;TSAHAROVA;2009-07-15 00:00:00.000;1754-01-01 16:43:35.290;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.031411.05.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.031411.05.09_2.jpg;0;;TSAHAROVA;2009-07-15 00:00:00.000;1754-01-01 16:43:38.477;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.031557.04.07;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.031557.04.07_1.jpg;0;;TSAHAROVA;2009-04-20 00:00:00.000;1754-01-01 16:55:18.590;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.031557.04.07;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.031557.04.07_2.jpg;0;;TSAHAROVA;2009-04-20 00:00:00.000;1754-01-01 16:55:22.793;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.031557.04.07;3;\\tro.lan\dept\certif\certificates\77.01.12.915.о.031557.04.07_3.jpg;0;;TSAHAROVA;2009-04-20 00:00:00.000;1754-01-01 16:55:26.623;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.032881.04.08;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.032881.04.08_1.jpg;0;;TSAHAROVA;2009-04-22 00:00:00.000;1754-01-01 14:06:35.490;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.032881.04.08;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.032881.04.08_2.jpg;0;;TSAHAROVA;2009-04-22 00:00:00.000;1754-01-01 14:06:39.537;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.032888.04.08;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.032888.04.08_1.jpg;0;;TSAHAROVA;2009-04-22 00:00:00.000;1754-01-01 14:07:12.990;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.032888.04.08;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.032888.04.08_2.jpg;0;;TSAHAROVA;2009-04-22 00:00:00.000;1754-01-01 14:07:16.663;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.033044.05.10;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.033044.05.10_1.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 16:55:01.297;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.033044.05.10;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.033044.05.10_2.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 16:55:04.000;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.033060.05.10;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.033060.05.10_1.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 15:16:17.650;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.033060.05.10;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.033060.05.10_2.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 15:16:20.637;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.033060.05.10;3;\\tro.lan\dept\certif\certificates\77.01.12.915.о.033060.05.10_3.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 15:16:23.637;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.033061.05.10;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.033061.05.10_1.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 15:15:59.400;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.033061.05.10;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.033061.05.10_2.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 15:16:02.477;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.033061.05.10;3;\\tro.lan\dept\certif\certificates\77.01.12.915.о.033061.05.10_3.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 15:16:05.353;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.034371.05.07;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.034371.05.07_1.jpg;0;;TSAHAROVA;2009-05-15 00:00:00.000;1754-01-01 09:57:04.053;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.034371.05.07;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.034371.05.07_2.jpg;0;;TSAHAROVA;2009-05-15 00:00:00.000;1754-01-01 09:57:07.490;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.034457.05.10;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.034457.05.10_1.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 12:48:50.777;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.034457.05.10;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.034457.05.10_2.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 12:48:53.557;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.034457.05.10;3;\\tro.lan\dept\certif\certificates\77.01.12.915.о.034457.05.10_3.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 12:48:56.197;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.034547.06.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.034547.06.09_1.jpg;0;;TSAHAROVA;2009-06-15 00:00:00.000;1754-01-01 14:18:32.687;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.034547.06.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.034547.06.09_2.jpg;0;;TSAHAROVA;2009-06-15 00:00:00.000;1754-01-01 14:18:36.293;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.034970.06.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.034970.06.09_1.jpg;0;;TSAHAROVA;2009-06-08 00:00:00.000;1754-01-01 16:58:57.077;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.034970.06.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.034970.06.09_2.jpg;0;;TSAHAROVA;2009-06-08 00:00:00.000;1754-01-01 16:59:00.297;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.036127.05.10;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.036127.05.10_1.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 16:59:30.930;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.036127.05.10;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.036127.05.10_2.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 16:59:33.760;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.036131.05.10;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.036131.05.10_1.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 16:58:10.350;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.036131.05.10;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.036131.05.10_2.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 16:58:13.333;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.036131.05.10;3;\\tro.lan\dept\certif\certificates\77.01.12.915.о.036131.05.10_3.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 16:58:15.787;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.036133.05.10;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.036133.05.10_1.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 16:55:35.033;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.036133.05.10;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.036133.05.10_2.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 16:55:38.047;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.036237.06.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.036237.06.09_1.jpg;0;;TSAHAROVA;2009-06-23 00:00:00.000;1754-01-01 17:11:39.147;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.036237.06.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.036237.06.09_2.jpg;0;;TSAHAROVA;2009-06-23 00:00:00.000;1754-01-01 17:11:42.460;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.036238.06.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.036238.06.09_1.jpg;0;;TSAHAROVA;2009-06-23 00:00:00.000;1754-01-01 17:12:09.963;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.036238.06.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.036238.06.09_2.jpg;0;;TSAHAROVA;2009-06-23 00:00:00.000;1754-01-01 17:12:12.667;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.036533.06.06;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.036533.06.06_1.jpg;0;;TSAHAROVA;2009-04-20 00:00:00.000;1754-01-01 14:40:32.153;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.036533.06.06;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.036533.06.06_2.jpg;0;;TSAHAROVA;2009-04-20 00:00:00.000;1754-01-01 14:40:36.293;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.036533.06.06;3;\\tro.lan\dept\certif\certificates\77.01.12.915.о.036533.06.06_3.jpg;0;;TSAHAROVA;2009-04-20 00:00:00.000;1754-01-01 14:40:40.717;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.037534.05.07;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.037534.05.07_1.jpg;0;;TSAHAROVA;2009-04-17 00:00:00.000;1754-01-01 12:11:23.983;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.037534.05.07;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.037534.05.07_2.jpg;0;;TSAHAROVA;2009-04-17 00:00:00.000;1754-01-01 12:11:27.843;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.037661.05.08;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.037661.05.08_1.jpg;0;;TSAHAROVA;2009-04-22 00:00:00.000;1754-01-01 14:07:41.947;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.037661.05.08;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.037661.05.08_2.jpg;0;;TSAHAROVA;2009-04-22 00:00:00.000;1754-01-01 14:07:46.307;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.039614.06.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.039614.06.09_1.jpg;0;;TSAHAROVA;2009-07-15 00:00:00.000;1754-01-01 16:44:47.153;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.039614.06.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.039614.06.09_2.jpg;0;;TSAHAROVA;2009-07-15 00:00:00.000;1754-01-01 16:44:50.310;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.039841.07.06;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.039841.07.06_1.jpg;0;;TSAHAROVA;2009-04-17 00:00:00.000;1754-01-01 12:11:50.660;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.039841.07.06;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.039841.07.06_2.jpg;0;;TSAHAROVA;2009-04-17 00:00:00.000;1754-01-01 12:11:54.740;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040094.05.08;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040094.05.08_1.jpg;0;;TSAHAROVA;2009-04-22 00:00:00.000;1754-01-01 10:19:51.023;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040094.05.08;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040094.05.08_2.jpg;0;;TSAHAROVA;2009-04-22 00:00:00.000;1754-01-01 10:19:54.727;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040319.06.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040319.06.09_1.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:08:45.863;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040319.06.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040319.06.09_2.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:08:48.363;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040319.06.09;3;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040319.06.09_3.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:08:51.127;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040321.06.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040321.06.09_1.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:09:29.520;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040321.06.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040321.06.09_2.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:09:34.287;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040321.06.09;3;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040321.06.09_3.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:09:37.050;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040322.06.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040322.06.09_1.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:09:57.473;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040322.06.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040322.06.09_2.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:10:03.113;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040322.06.09;3;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040322.06.09_3.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:10:06.117;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040325.06.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040325.06.09_1.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:10:56.537;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040325.06.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040325.06.09_2.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:10:59.787;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040325.06.09;3;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040325.06.09_3.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:11:02.600;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040328.06.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040328.06.09_1.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:11:21.993;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040328.06.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040328.06.09_2.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:11:24.587;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040338.06.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040338.06.09_1.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:11:47.743;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040338.06.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040338.06.09_2.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:11:50.993;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.040338.06.09;3;\\tro.lan\dept\certif\certificates\77.01.12.915.о.040338.06.09_3.jpg;0;;TSAHAROVA;2010-08-31 00:00:00.000;1754-01-01 10:12:51.463;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.041250.06.07;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.041250.06.07_1.jpg;0;;TSAHAROVA;2009-04-17 00:00:00.000;1754-01-01 12:12:16.760;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.041250.06.07;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.041250.06.07_2.jpg;0;;TSAHAROVA;2009-04-17 00:00:00.000;1754-01-01 12:12:20.370;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.041259.07.06;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.041259.07.06_1.jpg;0;;TSAHAROVA;2009-04-22 00:00:00.000;1754-01-01 11:48:25.167;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.041259.07.06;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.041259.07.06_2.jpg;0;;TSAHAROVA;2009-04-22 00:00:00.000;1754-01-01 11:48:29.260;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.041276.06.07;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.041276.06.07_1.jpg;0;;TSAHAROVA;2009-04-17 00:00:00.000;1754-01-01 12:13:12.773;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.041276.06.07;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.041276.06.07_2.jpg;0;;TSAHAROVA;2009-04-17 00:00:00.000;1754-01-01 12:13:17.243;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.041368.06.10;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.041368.06.10_1.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 15:15:35.523;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.041368.06.10;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.041368.06.10_2.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 15:15:39.337;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.041368.06.10;3;\\tro.lan\dept\certif\certificates\77.01.12.915.о.041368.06.10_3.jpg;0;;TSAHAROVA;2010-06-29 00:00:00.000;1754-01-01 15:15:41.977;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.041748.07.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.041748.07.09_1.jpg;0;;TSAHAROVA;2009-07-15 00:00:00.000;1754-01-01 16:44:10.853;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.041748.07.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.041748.07.09_2.jpg;0;;TSAHAROVA;2009-07-15 00:00:00.000;1754-01-01 16:44:15.010;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.041749.07.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.041749.07.09_1.jpg;0;;TSAHAROVA;2009-07-14 00:00:00.000;1754-01-01 11:36:47.487;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.041749.07.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.041749.07.09_2.jpg;0;;TSAHAROVA;2009-07-14 00:00:00.000;1754-01-01 11:36:54.360;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.041750.07.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.041750.07.09_1.jpg;0;;TSAHAROVA;2009-07-14 00:00:00.000;1754-01-01 11:37:34.927;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.041750.07.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.041750.07.09_2.jpg;0;;TSAHAROVA;2009-07-14 00:00:00.000;1754-01-01 11:37:38.317;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.042493.07.09;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.042493.07.09_1.jpg;0;;TSAHAROVA;2009-07-14 00:00:00.000;1754-01-01 11:38:03.523;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.042493.07.09;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.042493.07.09_2.jpg;0;;TSAHAROVA;2009-07-14 00:00:00.000;1754-01-01 11:38:06.537;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.042502.05.08;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.042502.05.08_1.jpg;0;;TSAHAROVA;2009-04-20 00:00:00.000;1754-01-01 14:41:37.020;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.042502.05.08;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.042502.05.08_2.jpg;0;;TSAHAROVA;2009-04-20 00:00:00.000;1754-01-01 14:41:46.600;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.043645.06.10;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.043645.06.10_1.jpg;0;;TSAHAROVA;2010-08-30 00:00:00.000;1754-01-01 12:10:19.470;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.043645.06.10;2;\\tro.lan\dept\certif\certificates\77.01.12.915.о.043645.06.10_2.jpg;0;;TSAHAROVA;2010-08-30 00:00:00.000;1754-01-01 12:10:22.377;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
77.01.12.915.о.044376.06.10;1;\\tro.lan\dept\certif\certificates\77.01.12.915.о.044376.06.10_1.jpg;0;;TSAHAROVA;2010-10-01 00:00:00.000;1754-01-01 15:27:57.553;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
